detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,data_dir,estimation_label
7,11,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,C
7,10,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,C
2,9,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,C
2,12,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,C
2,11,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,C
2,10,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,C
2,4,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,SB
2,7,H,H,32,0,2025-05-28--11h-39m-45s-546912,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
9,10,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
11,12,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
10,12,H,H,33,1,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
10,11,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
1,12,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
1,11,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
1,10,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
1,4,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
1,2,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
4,9,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
4,12,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
4,11,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
4,10,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
4,7,H,H,33,1,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
7,9,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
7,12,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
7,11,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
7,10,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
2,9,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
2,12,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
2,11,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
2,10,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,C
2,4,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,SB
2,7,H,H,33,0,2025-05-28--11h-39m-45s-565497,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
9,10,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
11,12,H,H,34,1,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
10,12,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
10,11,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
1,12,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
1,11,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
1,10,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
1,4,H,H,34,1,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
1,2,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
4,9,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
4,12,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
4,11,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
4,10,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
4,7,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
7,9,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
7,12,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
7,11,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
7,10,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
2,9,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
2,12,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
2,11,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
2,10,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,C
2,4,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,SB
2,7,H,H,34,0,2025-05-28--11h-39m-45s-584210,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
9,10,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
11,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
10,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
10,11,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
1,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
1,11,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
1,10,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
1,4,H,H,35,1,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
1,2,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
4,9,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
4,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
4,11,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
4,10,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
4,7,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
7,9,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
7,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
7,11,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
7,10,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
2,9,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
2,12,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
2,11,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
2,10,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,C
2,4,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,SB
2,7,H,H,35,0,2025-05-28--11h-39m-45s-603677,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,36,2,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
9,10,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
11,12,H,H,36,1,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
10,12,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
10,11,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
1,12,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
1,11,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
1,10,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
1,4,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
1,2,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
4,9,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
4,12,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
4,11,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
4,10,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
4,7,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
7,9,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
7,12,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
7,11,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
7,10,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
2,9,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
2,12,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
2,11,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
2,10,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,C
2,4,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,SB
2,7,H,H,36,0,2025-05-28--11h-39m-45s-622394,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
9,10,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
11,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
10,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
10,11,H,H,37,1,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
1,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
1,11,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
1,10,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
1,4,H,H,37,1,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,37,1,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
1,2,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
4,9,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
4,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
4,11,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
4,10,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
4,7,H,H,37,1,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
7,9,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
7,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
7,11,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
7,10,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
2,9,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
2,12,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
2,11,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
2,10,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,C
2,4,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,SB
2,7,H,H,37,0,2025-05-28--11h-39m-45s-641759,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
9,10,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
11,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
10,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
10,11,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
1,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
1,11,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
1,10,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
1,4,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
1,2,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
4,9,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
4,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
4,11,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
4,10,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
4,7,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
7,9,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
7,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
7,11,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
7,10,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
2,9,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
2,12,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
2,11,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
2,10,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,C
2,4,H,H,38,0,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,SB
2,7,H,H,38,1,2025-05-28--11h-39m-45s-660776,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
9,10,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
11,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
10,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
10,11,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
1,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
1,11,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
1,10,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
1,4,H,H,39,1,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
1,2,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
4,9,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
4,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
4,11,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
4,10,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
4,7,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
7,9,H,H,39,1,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
7,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
7,11,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
7,10,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
2,9,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
2,12,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
2,11,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
2,10,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,C
2,4,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,SB
2,7,H,H,39,0,2025-05-28--11h-39m-45s-681326,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,40,1,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
9,10,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
11,12,H,H,40,1,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
10,12,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
10,11,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
1,12,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
1,11,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
1,10,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
1,4,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
1,2,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
4,9,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
4,12,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
4,11,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
4,10,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
4,7,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
7,9,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
7,12,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
7,11,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
7,10,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
2,9,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
2,12,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
2,11,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
2,10,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,C
2,4,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,SB
2,7,H,H,40,0,2025-05-28--11h-39m-45s-701482,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
9,10,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
11,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
10,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
10,11,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
1,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
1,11,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
1,10,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
1,4,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
1,2,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
4,9,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
4,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
4,11,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
4,10,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
4,7,H,H,41,1,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
7,9,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
7,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
7,11,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
7,10,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
2,9,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
2,12,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
2,11,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
2,10,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,C
2,4,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,SB
2,7,H,H,41,0,2025-05-28--11h-39m-45s-720653,2025-05-28--11h-39m-30s,DB_V
9,12,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,DB_H
9,11,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
9,10,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
11,12,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
10,12,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
10,11,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,DB_V
1,9,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
1,12,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
1,11,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
1,10,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
1,4,H,H,42,2,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,DB_H
1,7,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
1,2,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
4,9,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
4,12,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
4,11,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
4,10,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
4,7,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,SB
7,9,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
7,12,H,H,42,0,2025-05-28--11h-39m-45s-741298,2025-05-28--11h-39m-30s,C
